Dates/Times,Probability,Random Number,Occupancy,Comfort Range
2018-06-06 00:00:00,0.875,0.146205361101338,1,0.619332165310242
2018-06-06 01:00:00,0.817,0.624971287878385,1,0.911042403018903
2018-06-06 02:00:00,0.867,0.931558860308279,0,0.65933064441979
2018-06-06 03:00:00,0.783,0.941823207011383,0,1.08429563861825
2018-06-06 04:00:00,0.8,0.245927645592095,1,0.997427545045643
2018-06-06 05:00:00,0.708,0.713986989201033,0,1.47457775634821
2018-06-06 06:00:00,0.767,0.038478984084304,1,1.16653818329121
2018-06-06 07:00:00,0.683,0.269632368585434,1,1.60776371104077
2018-06-06 08:00:00,0.658,0.233881222637937,1,1.74281597973045
2018-06-06 09:00:00,0.5,0.154271969440905,1,2.65546614652197
2018-06-06 10:00:00,0.517,0.945576099951345,0,2.55108439240501
2018-06-06 11:00:00,0.358,0.439090931909532,0,3.61882242827303
2018-06-06 12:00:00,0.225,0.210029520173661,1,4.77691809373729
2018-06-06 13:00:00,0.167,0.097820127759753,1,5.44057117108711
2018-06-06 14:00:00,0.192,0.054036419809372,1,5.13654636164575
2018-06-06 15:00:00,0.25,0.78675813434154,0,4.52892551054034
2018-06-06 16:00:00,0.542,0.701677867422686,0,2.40074873657985
2018-06-06 17:00:00,0.642,0.720463875777437,0,1.83032817992527
2018-06-06 18:00:00,0.608,0.757666225830161,0,2.01940702659018
2018-06-06 19:00:00,0.692,0.142506282215845,1,1.55961252601555
2018-06-06 20:00:00,0.85,0.36997792506743,1,0.744559244235983
2018-06-06 21:00:00,0.858,0.179502176187394,1,0.704410639488155
2018-06-06 22:00:00,0.883,0.314826364408046,1,0.57939751217929
2018-06-06 23:00:00,0.85,0.24373159192808,1,0.744559244235983
2018-06-07 00:00:00,0.875,0.197325444852011,1,0.619332165310242
2018-06-07 01:00:00,0.817,0.497812108362779,1,0.911042403018903
2018-06-07 02:00:00,0.867,0.327255040067554,1,0.65933064441979
2018-06-07 03:00:00,0.783,0.861335687486093,0,1.08429563861825
2018-06-07 04:00:00,0.8,0.693135648789726,1,0.997427545045643
2018-06-07 05:00:00,0.708,0.483104076483093,1,1.47457775634821
2018-06-07 06:00:00,0.767,0.940569889754652,0,1.16653818329121
2018-06-07 07:00:00,0.683,0.533860261424498,1,1.60776371104077
2018-06-07 08:00:00,0.658,0.303299713994012,1,1.74281597973045
2018-06-07 09:00:00,0.5,0.098747347652089,1,2.65546614652197
2018-06-07 10:00:00,0.517,0.715019157912853,0,2.55108439240501
2018-06-07 11:00:00,0.358,0.224700788307548,1,3.61882242827303
2018-06-07 12:00:00,0.225,0.323106935556384,0,4.77691809373729
2018-06-07 13:00:00,0.167,0.680730444123261,0,5.44057117108711
2018-06-07 14:00:00,0.192,0.329124552177197,0,5.13654636164575
2018-06-07 15:00:00,0.25,0.319035359901796,0,4.52892551054034
2018-06-07 16:00:00,0.542,0.602877081830224,0,2.40074873657985
2018-06-07 17:00:00,0.642,0.45792336829947,1,1.83032817992527
2018-06-07 18:00:00,0.608,0.26546835643893,1,2.01940702659018
2018-06-07 19:00:00,0.692,0.400937773637421,1,1.55961252601555
2018-06-07 20:00:00,0.85,0.082221125494732,1,0.744559244235983
2018-06-07 21:00:00,0.858,0.962380648280286,0,0.704410639488155
2018-06-07 22:00:00,0.883,0.291571515715302,1,0.57939751217929
2018-06-07 23:00:00,0.85,0.7641728993504,1,0.744559244235983
2018-06-08 00:00:00,0.875,0.416998073254837,1,0.619332165310242
2018-06-08 01:00:00,0.817,0.147728376109589,1,0.911042403018903
2018-06-08 02:00:00,0.867,0.532787231622336,1,0.65933064441979
2018-06-08 03:00:00,0.783,0.891872754643835,0,1.08429563861825
2018-06-08 04:00:00,0.8,0.832246971542723,0,0.997427545045643
2018-06-08 05:00:00,0.708,0.611592219711412,1,1.47457775634821
2018-06-08 06:00:00,0.767,0.7632421590762,1,1.16653818329121
2018-06-08 07:00:00,0.683,0.914554737811958,0,1.60776371104077
2018-06-08 08:00:00,0.658,0.20341324949518,1,1.74281597973045
2018-06-08 09:00:00,0.5,0.564615480908224,0,2.65546614652197
2018-06-08 10:00:00,0.517,0.436841914825618,1,2.55108439240501
2018-06-08 11:00:00,0.358,0.823020873387944,0,3.61882242827303
2018-06-08 12:00:00,0.225,0.337985515155429,0,4.77691809373729
2018-06-08 13:00:00,0.167,0.629916424661639,0,5.44057117108711
2018-06-08 14:00:00,0.192,0.567725783850883,0,5.13654636164575
2018-06-08 15:00:00,0.25,0.347134003837174,0,4.52892551054034
2018-06-08 16:00:00,0.542,0.004692042121268,1,2.40074873657985
2018-06-08 17:00:00,0.642,0.695869368987483,0,1.83032817992527
2018-06-08 18:00:00,0.608,0.884225345483391,0,2.01940702659018
2018-06-08 19:00:00,0.692,0.56075658916358,1,1.55961252601555
2018-06-08 20:00:00,0.85,0.235090009959076,1,0.744559244235983
2018-06-08 21:00:00,0.858,0.39468888769873,1,0.704410639488155
2018-06-08 22:00:00,0.883,0.401621173652601,1,0.57939751217929
2018-06-08 23:00:00,0.85,0.875652336618316,0,0.744559244235983
2018-06-09 00:00:00,0.875,0.184937199811099,1,0.619332165310242
2018-06-09 01:00:00,0.817,0.018224856438694,1,0.911042403018903
2018-06-09 02:00:00,0.867,0.071879418208402,1,0.65933064441979
2018-06-09 03:00:00,0.783,0.157095886319561,1,1.08429563861825
2018-06-09 04:00:00,0.8,0.238585472143546,1,0.997427545045643
2018-06-09 05:00:00,0.708,0.084360944841519,1,1.47457775634821
2018-06-09 06:00:00,0.767,0.776828208220216,0,1.16653818329121
2018-06-09 07:00:00,0.683,0.036232112848669,1,1.60776371104077
2018-06-09 08:00:00,0.658,0.323539788530936,1,1.74281597973045
2018-06-09 09:00:00,0.5,0.439809132271035,1,2.65546614652197
2018-06-09 10:00:00,0.517,0.708261849940804,0,2.55108439240501
2018-06-09 11:00:00,0.358,0.03782510798809,1,3.61882242827303
2018-06-09 12:00:00,0.225,0.498263559553666,0,4.77691809373729
2018-06-09 13:00:00,0.167,0.971772392519813,0,5.44057117108711
2018-06-09 14:00:00,0.192,0.923061279774103,0,5.13654636164575
2018-06-09 15:00:00,0.25,0.523667071719535,0,4.52892551054034
2018-06-09 16:00:00,0.542,0.656576668893391,0,2.40074873657985
2018-06-09 17:00:00,0.642,0.234196336523661,1,1.83032817992527
2018-06-09 18:00:00,0.608,0.342195228536194,1,2.01940702659018
2018-06-09 19:00:00,0.692,0.698945876966823,0,1.55961252601555
2018-06-09 20:00:00,0.85,0.849883904414801,1,0.744559244235983
2018-06-09 21:00:00,0.858,0.395816997123261,1,0.704410639488155
2018-06-09 22:00:00,0.883,0.835805397885233,1,0.57939751217929
2018-06-09 23:00:00,0.85,0.000916552029834,1,0.744559244235983
2018-06-10 00:00:00,0.875,0.772225305949432,1,0.619332165310242
2018-06-10 01:00:00,0.817,0.362147668497936,1,0.911042403018903
2018-06-10 02:00:00,0.867,0.506812578770062,1,0.65933064441979
2018-06-10 03:00:00,0.783,0.876651671115821,0,1.08429563861825
2018-06-10 04:00:00,0.8,0.332316462148681,1,0.997427545045643
2018-06-10 05:00:00,0.708,0.43539457186775,1,1.47457775634821
2018-06-10 06:00:00,0.767,0.461543152790764,1,1.16653818329121
2018-06-10 07:00:00,0.683,0.152869957844343,1,1.60776371104077
2018-06-10 08:00:00,0.658,0.565244189470539,1,1.74281597973045
2018-06-10 09:00:00,0.5,0.614635008001245,0,2.65546614652197
2018-06-10 10:00:00,0.517,0.945103943945071,0,2.55108439240501
2018-06-10 11:00:00,0.358,0.516756013525548,0,3.61882242827303
2018-06-10 12:00:00,0.225,0.520945366105184,0,4.77691809373729
2018-06-10 13:00:00,0.167,0.594063893305709,0,5.44057117108711
2018-06-10 14:00:00,0.192,0.498890493475821,0,5.13654636164575
2018-06-10 15:00:00,0.25,0.599113527006956,0,4.52892551054034
2018-06-10 16:00:00,0.542,0.334080882010822,1,2.40074873657985
2018-06-10 17:00:00,0.642,0.813374072570382,0,1.83032817992527
2018-06-10 18:00:00,0.608,0.857471945475366,0,2.01940702659018
2018-06-10 19:00:00,0.692,0.248012086184234,1,1.55961252601555
2018-06-10 20:00:00,0.85,0.009832306704179,1,0.744559244235983
2018-06-10 21:00:00,0.858,0.388405538268715,1,0.704410639488155
2018-06-10 22:00:00,0.883,0.84967533644596,1,0.57939751217929
2018-06-10 23:00:00,0.85,0.006697106495214,1,0.744559244235983
2018-06-11 00:00:00,0.875,0.452241726290542,1,0.619332165310242
2018-06-11 01:00:00,0.817,0.36638756349858,1,0.911042403018903
2018-06-11 02:00:00,0.867,0.495578358752486,1,0.65933064441979
2018-06-11 03:00:00,0.783,0.729532467593292,1,1.08429563861825
2018-06-11 04:00:00,0.8,0.430343811735751,1,0.997427545045643
2018-06-11 05:00:00,0.708,0.351741537340147,1,1.47457775634821
2018-06-11 06:00:00,0.767,0.062063932919977,1,1.16653818329121
2018-06-11 07:00:00,0.683,0.15904282841411,1,1.60776371104077
2018-06-11 08:00:00,0.658,0.275922840116086,1,1.74281597973045
2018-06-11 09:00:00,0.5,0.240872910127262,1,2.65546614652197
2018-06-11 10:00:00,0.517,0.824871292730566,0,2.55108439240501
2018-06-11 11:00:00,0.358,0.26713680148693,1,3.61882242827303
2018-06-11 12:00:00,0.225,0.070616796473412,1,4.77691809373729
2018-06-11 13:00:00,0.167,0.745584804965928,0,5.44057117108711
2018-06-11 14:00:00,0.192,0.420011445069799,0,5.13654636164575
2018-06-11 15:00:00,0.25,0.638502484619358,0,4.52892551054034
2018-06-11 16:00:00,0.542,0.975458043960232,0,2.40074873657985
2018-06-11 17:00:00,0.642,0.619743468154559,1,1.83032817992527
2018-06-11 18:00:00,0.608,0.982556645971715,0,2.01940702659018
2018-06-11 19:00:00,0.692,0.930407673621758,0,1.55961252601555
2018-06-11 20:00:00,0.85,0.829964337078086,1,0.744559244235983
2018-06-11 21:00:00,0.858,0.580060187523426,1,0.704410639488155
2018-06-11 22:00:00,0.883,0.303384118959869,1,0.57939751217929
2018-06-11 23:00:00,0.85,0.95980566618594,0,0.744559244235983
2018-06-12 00:00:00,0.875,0.178804056943898,1,0.619332165310242
2018-06-12 01:00:00,0.817,0.081757553252896,1,0.911042403018903
2018-06-12 02:00:00,0.867,0.563693181838807,1,0.65933064441979
2018-06-12 03:00:00,0.783,0.695930853754599,1,1.08429563861825
2018-06-12 04:00:00,0.8,0.159889008314253,1,0.997427545045643
2018-06-12 05:00:00,0.708,0.115746682404216,1,1.47457775634821
2018-06-12 06:00:00,0.767,0.590185550427846,1,1.16653818329121
2018-06-12 07:00:00,0.683,0.836750819899846,0,1.60776371104077
2018-06-12 08:00:00,0.658,0.25037380800433,1,1.74281597973045
2018-06-12 09:00:00,0.5,0.215085775938986,1,2.65546614652197
2018-06-12 10:00:00,0.517,0.115354902786278,1,2.55108439240501
2018-06-12 11:00:00,0.358,0.614507321162431,0,3.61882242827303
2018-06-12 12:00:00,0.225,0.578470960269331,0,4.77691809373729
2018-06-12 13:00:00,0.167,0.825921649269697,0,5.44057117108711
2018-06-12 14:00:00,0.192,0.344970941670961,0,5.13654636164575
2018-06-12 15:00:00,0.25,0.824668742062513,0,4.52892551054034
2018-06-12 16:00:00,0.542,0.814588828901887,0,2.40074873657985
2018-06-12 17:00:00,0.642,0.720397026411982,0,1.83032817992527
2018-06-12 18:00:00,0.608,0.561697807966549,1,2.01940702659018
2018-06-12 19:00:00,0.692,0.543562826389335,1,1.55961252601555
2018-06-12 20:00:00,0.85,0.809684034107844,1,0.744559244235983
2018-06-12 21:00:00,0.858,0.694049831476341,1,0.704410639488155
2018-06-12 22:00:00,0.883,0.066542456114541,1,0.57939751217929
2018-06-12 23:00:00,0.85,0.760509875819571,1,0.744559244235983
2018-06-13 00:00:00,0.875,0.689668012482646,1,0.619332165310242
2018-06-13 01:00:00,0.817,0.155344836955638,1,0.911042403018903
2018-06-13 02:00:00,0.867,0.941277301460096,0,0.65933064441979
2018-06-13 03:00:00,0.783,0.8966869212157,0,1.08429563861825
2018-06-13 04:00:00,0.8,0.62649165022442,1,0.997427545045643
2018-06-13 05:00:00,0.708,0.027874358351855,1,1.47457775634821
2018-06-13 06:00:00,0.767,0.472526837618969,1,1.16653818329121
2018-06-13 07:00:00,0.683,0.501780034099718,1,1.60776371104077
2018-06-13 08:00:00,0.658,0.937787284338238,0,1.74281597973045
2018-06-13 09:00:00,0.5,0.03713780609891,1,2.65546614652197
2018-06-13 10:00:00,0.517,0.574453296502464,0,2.55108439240501
2018-06-13 11:00:00,0.358,0.588645972411464,0,3.61882242827303
2018-06-13 12:00:00,0.225,0.896094942632847,0,4.77691809373729
2018-06-13 13:00:00,0.167,0.299586165540726,0,5.44057117108711
2018-06-13 14:00:00,0.192,0.096618444800406,1,5.13654636164575
2018-06-13 15:00:00,0.25,0.214563766924594,1,4.52892551054034
2018-06-13 16:00:00,0.542,0.142074683977111,1,2.40074873657985
2018-06-13 17:00:00,0.642,0.329449750542175,1,1.83032817992527
2018-06-13 18:00:00,0.608,0.390889446277325,1,2.01940702659018
2018-06-13 19:00:00,0.692,0.584796819029495,1,1.55961252601555
2018-06-13 20:00:00,0.85,0.270234962439946,1,0.744559244235983
2018-06-13 21:00:00,0.858,0.654976685426339,1,0.704410639488155
2018-06-13 22:00:00,0.883,0.053777549541197,1,0.57939751217929
2018-06-13 23:00:00,0.85,0.77161917657372,1,0.744559244235983
2018-06-14 00:00:00,0.875,0.496478777903863,1,0.619332165310242
2018-06-14 01:00:00,0.817,0.876847018353729,0,0.911042403018903
2018-06-14 02:00:00,0.867,0.769596662467595,1,0.65933064441979
2018-06-14 03:00:00,0.783,0.99983274852175,0,1.08429563861825
2018-06-14 04:00:00,0.8,0.256351303709589,1,0.997427545045643
2018-06-14 05:00:00,0.708,0.04903985897978,1,1.47457775634821
2018-06-14 06:00:00,0.767,0.059206209718323,1,1.16653818329121
2018-06-14 07:00:00,0.683,0.499655999922349,1,1.60776371104077
2018-06-14 08:00:00,0.658,0.910802641602099,0,1.74281597973045
2018-06-14 09:00:00,0.5,0.69190986361194,0,2.65546614652197
2018-06-14 10:00:00,0.517,0.336839905676063,1,2.55108439240501
2018-06-14 11:00:00,0.358,0.378442033688858,0,3.61882242827303
2018-06-14 12:00:00,0.225,0.602429729713929,0,4.77691809373729
2018-06-14 13:00:00,0.167,0.726971046210398,0,5.44057117108711
2018-06-14 14:00:00,0.192,0.304796400221446,0,5.13654636164575
2018-06-14 15:00:00,0.25,0.38716623482099,0,4.52892551054034
2018-06-14 16:00:00,0.542,0.861314426505569,0,2.40074873657985
2018-06-14 17:00:00,0.642,0.179643738472007,1,1.83032817992527
2018-06-14 18:00:00,0.608,0.710756282807596,0,2.01940702659018
2018-06-14 19:00:00,0.692,0.246519489474892,1,1.55961252601555
2018-06-14 20:00:00,0.85,0.21130729647322,1,0.744559244235983
2018-06-14 21:00:00,0.858,0.530251916621821,1,0.704410639488155
2018-06-14 22:00:00,0.883,0.143448897560036,1,0.57939751217929
2018-06-14 23:00:00,0.85,0.610807651101674,1,0.744559244235983
2018-06-15 00:00:00,0.875,0.372032109678313,1,0.619332165310242
2018-06-15 01:00:00,0.817,0.149589237792437,1,0.911042403018903
2018-06-15 02:00:00,0.867,0.934545973687788,0,0.65933064441979
2018-06-15 03:00:00,0.783,0.495881377978222,1,1.08429563861825
2018-06-15 04:00:00,0.8,0.134616231849251,1,0.997427545045643
2018-06-15 05:00:00,0.708,0.528777210483247,1,1.47457775634821
2018-06-15 06:00:00,0.767,0.849713232588237,0,1.16653818329121
2018-06-15 07:00:00,0.683,0.124412920600958,1,1.60776371104077
2018-06-15 08:00:00,0.658,0.588789215566767,1,1.74281597973045
2018-06-15 09:00:00,0.5,0.119086740743395,1,2.65546614652197
2018-06-15 10:00:00,0.517,0.673969168068628,0,2.55108439240501
2018-06-15 11:00:00,0.358,0.498477692310504,0,3.61882242827303
2018-06-15 12:00:00,0.225,0.835374054348228,0,4.77691809373729
2018-06-15 13:00:00,0.167,0.051696585970235,1,5.44057117108711
2018-06-15 14:00:00,0.192,0.06633357438002,1,5.13654636164575
2018-06-15 15:00:00,0.25,0.292987310967519,0,4.52892551054034
2018-06-15 16:00:00,0.542,0.656981967862826,0,2.40074873657985
2018-06-15 17:00:00,0.642,0.828005142087492,0,1.83032817992527
2018-06-15 18:00:00,0.608,0.435510655113496,1,2.01940702659018
2018-06-15 19:00:00,0.692,0.113462126336687,1,1.55961252601555
2018-06-15 20:00:00,0.85,0.979677150545998,0,0.744559244235983
2018-06-15 21:00:00,0.858,0.272652041260024,1,0.704410639488155
2018-06-15 22:00:00,0.883,0.602126987027436,1,0.57939751217929
2018-06-15 23:00:00,0.85,0.531396479836213,1,0.744559244235983
2018-06-16 00:00:00,0.875,0.263709206220414,1,0.619332165310242
2018-06-16 01:00:00,0.817,0.183707351808428,1,0.911042403018903
2018-06-16 02:00:00,0.867,0.37546506036619,1,0.65933064441979
2018-06-16 03:00:00,0.783,0.288921857651848,1,1.08429563861825
2018-06-16 04:00:00,0.8,0.989380584059247,0,0.997427545045643
2018-06-16 05:00:00,0.708,0.948974939931391,0,1.47457775634821
2018-06-16 06:00:00,0.767,0.792638008715096,0,1.16653818329121
2018-06-16 07:00:00,0.683,0.964177134478859,0,1.60776371104077
2018-06-16 08:00:00,0.658,0.092546142234587,1,1.74281597973045
2018-06-16 09:00:00,0.5,0.210490037124193,1,2.65546614652197
2018-06-16 10:00:00,0.517,0.301028732458916,1,2.55108439240501
2018-06-16 11:00:00,0.358,0.037178412403718,1,3.61882242827303
2018-06-16 12:00:00,0.225,0.564871841699616,0,4.77691809373729
2018-06-16 13:00:00,0.167,0.482856858325287,0,5.44057117108711
2018-06-16 14:00:00,0.192,0.19610073404692,0,5.13654636164575
2018-06-16 15:00:00,0.25,0.785660765739104,0,4.52892551054034
2018-06-16 16:00:00,0.542,0.530688262204557,1,2.40074873657985
2018-06-16 17:00:00,0.642,0.835361891390937,0,1.83032817992527
2018-06-16 18:00:00,0.608,0.921617576505279,0,2.01940702659018
2018-06-16 19:00:00,0.692,0.766402656819102,0,1.55961252601555
2018-06-16 20:00:00,0.85,0.293121897474873,1,0.744559244235983
2018-06-16 21:00:00,0.858,0.588523633215005,1,0.704410639488155
2018-06-16 22:00:00,0.883,0.870154159811261,1,0.57939751217929
2018-06-16 23:00:00,0.85,0.589992321499025,1,0.744559244235983
2018-06-17 00:00:00,0.875,0.832035724562488,1,0.619332165310242
2018-06-17 01:00:00,0.817,0.998772586095495,0,0.911042403018903
2018-06-17 02:00:00,0.867,0.896813840773724,0,0.65933064441979
2018-06-17 03:00:00,0.783,0.232305364677837,1,1.08429563861825
2018-06-17 04:00:00,0.8,0.244358229041593,1,0.997427545045643
2018-06-17 05:00:00,0.708,0.458218074426571,1,1.47457775634821
2018-06-17 06:00:00,0.767,0.538580650654817,1,1.16653818329121
2018-06-17 07:00:00,0.683,0.314987835986126,1,1.60776371104077
2018-06-17 08:00:00,0.658,0.83262417783486,0,1.74281597973045
2018-06-17 09:00:00,0.5,0.449006751110005,1,2.65546614652197
2018-06-17 10:00:00,0.517,0.263927487764457,1,2.55108439240501
2018-06-17 11:00:00,0.358,0.03975587641598,1,3.61882242827303
2018-06-17 12:00:00,0.225,0.614417863204663,0,4.77691809373729
2018-06-17 13:00:00,0.167,0.512009166588167,0,5.44057117108711
2018-06-17 14:00:00,0.192,0.966695184231454,0,5.13654636164575
2018-06-17 15:00:00,0.25,0.522837540332511,0,4.52892551054034
2018-06-17 16:00:00,0.542,0.65661226352308,0,2.40074873657985
2018-06-17 17:00:00,0.642,0.349298346719013,1,1.83032817992527
2018-06-17 18:00:00,0.608,0.154957272070562,1,2.01940702659018
2018-06-17 19:00:00,0.692,0.190821153608533,1,1.55961252601555
2018-06-17 20:00:00,0.85,0.79996562547567,1,0.744559244235983
2018-06-17 21:00:00,0.858,0.430655047428546,1,0.704410639488155
2018-06-17 22:00:00,0.883,0.26881511766994,1,0.57939751217929
2018-06-17 23:00:00,0.85,0.074282626832223,1,0.744559244235983
2018-06-18 00:00:00,0.875,0.844986748656531,1,0.619332165310242
2018-06-18 01:00:00,0.817,0.480950722035775,1,0.911042403018903
2018-06-18 02:00:00,0.867,0.17283340717646,1,0.65933064441979
2018-06-18 03:00:00,0.783,0.5492772834238,1,1.08429563861825
2018-06-18 04:00:00,0.8,0.956385213907868,0,0.997427545045643
2018-06-18 05:00:00,0.708,0.744971217585971,0,1.47457775634821
2018-06-18 06:00:00,0.767,0.918582479969863,0,1.16653818329121
2018-06-18 07:00:00,0.683,0.438873203654977,1,1.60776371104077
2018-06-18 08:00:00,0.658,0.872831418152495,0,1.74281597973045
2018-06-18 09:00:00,0.5,0.618796774635477,0,2.65546614652197
2018-06-18 10:00:00,0.517,0.323415567524947,1,2.55108439240501
2018-06-18 11:00:00,0.358,0.689313017019594,0,3.61882242827303
2018-06-18 12:00:00,0.225,0.759632144266702,0,4.77691809373729
2018-06-18 13:00:00,0.167,0.691222513608953,0,5.44057117108711
2018-06-18 14:00:00,0.192,0.532406697811126,0,5.13654636164575
2018-06-18 15:00:00,0.25,0.439960683787357,0,4.52892551054034
2018-06-18 16:00:00,0.542,0.404057835444463,1,2.40074873657985
2018-06-18 17:00:00,0.642,0.42845604978807,1,1.83032817992527
2018-06-18 18:00:00,0.608,0.96546583447477,0,2.01940702659018
2018-06-18 19:00:00,0.692,0.228820949614192,1,1.55961252601555
2018-06-18 20:00:00,0.85,0.684636504776959,1,0.744559244235983
2018-06-18 21:00:00,0.858,0.724257056543551,1,0.704410639488155
2018-06-18 22:00:00,0.883,0.633423644014142,1,0.57939751217929
2018-06-18 23:00:00,0.85,0.049193595022006,1,0.744559244235983
2018-06-19 00:00:00,0.875,0.033360934757303,1,0.619332165310242
2018-06-19 01:00:00,0.817,0.933943672311517,0,0.911042403018903
2018-06-19 02:00:00,0.867,0.677324273097497,1,0.65933064441979
2018-06-19 03:00:00,0.783,0.379364836719384,1,1.08429563861825
2018-06-19 04:00:00,0.8,0.784137906590973,1,0.997427545045643
2018-06-19 05:00:00,0.708,0.008925760717056,1,1.47457775634821
2018-06-19 06:00:00,0.767,0.484636013926868,1,1.16653818329121
2018-06-19 07:00:00,0.683,0.720538771354815,0,1.60776371104077
2018-06-19 08:00:00,0.658,0.339410829896446,1,1.74281597973045
2018-06-19 09:00:00,0.5,0.625691744436984,0,2.65546614652197
2018-06-19 10:00:00,0.517,0.777294894646212,0,2.55108439240501
2018-06-19 11:00:00,0.358,0.44084394435758,0,3.61882242827303
2018-06-19 12:00:00,0.225,0.488456458730282,0,4.77691809373729
2018-06-19 13:00:00,0.167,0.65783658409239,0,5.44057117108711
2018-06-19 14:00:00,0.192,0.624399766659,0,5.13654636164575
2018-06-19 15:00:00,0.25,0.388452650762156,0,4.52892551054034
2018-06-19 16:00:00,0.542,0.668932802529548,0,2.40074873657985
2018-06-19 17:00:00,0.642,0.002764338982739,1,1.83032817992527
2018-06-19 18:00:00,0.608,0.115446446634285,1,2.01940702659018
2018-06-19 19:00:00,0.692,0.213910730033253,1,1.55961252601555
2018-06-19 20:00:00,0.85,0.432786376275142,1,0.744559244235983
2018-06-19 21:00:00,0.858,0.811424882391559,1,0.704410639488155
2018-06-19 22:00:00,0.883,0.088343892120819,1,0.57939751217929
2018-06-19 23:00:00,0.85,0.176814925041591,1,0.744559244235983
2018-06-20 00:00:00,0.875,0.569268378522451,1,0.619332165310242
2018-06-20 01:00:00,0.817,0.452605877807102,1,0.911042403018903
2018-06-20 02:00:00,0.867,0.109270197117327,1,0.65933064441979
2018-06-20 03:00:00,0.783,0.652656890311801,1,1.08429563861825
2018-06-20 04:00:00,0.8,0.897322122032478,0,0.997427545045643
2018-06-20 05:00:00,0.708,0.029525563163967,1,1.47457775634821
2018-06-20 06:00:00,0.767,0.974063233341833,0,1.16653818329121
2018-06-20 07:00:00,0.683,0.382359582926278,1,1.60776371104077
2018-06-20 08:00:00,0.658,0.777638193823495,0,1.74281597973045
2018-06-20 09:00:00,0.5,0.54078015309572,0,2.65546614652197
2018-06-20 10:00:00,0.517,0.390802266713918,1,2.55108439240501
2018-06-20 11:00:00,0.358,0.701480712571292,0,3.61882242827303
2018-06-20 12:00:00,0.225,0.122174527369013,1,4.77691809373729
2018-06-20 13:00:00,0.167,0.134260003724091,1,5.44057117108711
2018-06-20 14:00:00,0.192,0.680085572809063,0,5.13654636164575
2018-06-20 15:00:00,0.25,0.802212813489713,0,4.52892551054034
2018-06-20 16:00:00,0.542,0.314087474139188,1,2.40074873657985
2018-06-20 17:00:00,0.642,0.312839287387431,1,1.83032817992527
2018-06-20 18:00:00,0.608,0.011667585462837,1,2.01940702659018
2018-06-20 19:00:00,0.692,0.786092223094927,0,1.55961252601555
2018-06-20 20:00:00,0.85,0.848722229488413,1,0.744559244235983
2018-06-20 21:00:00,0.858,0.652711621593766,1,0.704410639488155
2018-06-20 22:00:00,0.883,0.016451169411407,1,0.57939751217929
2018-06-20 23:00:00,0.85,0.456468897241249,1,0.744559244235983
2018-06-21 00:00:00,0.875,0.572037383977992,1,0.619332165310242
2018-06-21 01:00:00,0.817,0.668435889890888,1,0.911042403018903
2018-06-21 02:00:00,0.867,0.312902189131196,1,0.65933064441979
2018-06-21 03:00:00,0.783,0.12696771375679,1,1.08429563861825
2018-06-21 04:00:00,0.8,0.045581440336342,1,0.997427545045643
2018-06-21 05:00:00,0.708,0.524743397059099,1,1.47457775634821
2018-06-21 06:00:00,0.767,0.876662563187148,0,1.16653818329121
2018-06-21 07:00:00,0.683,0.144950114672805,1,1.60776371104077
2018-06-21 08:00:00,0.658,0.232276575767609,1,1.74281597973045
2018-06-21 09:00:00,0.5,0.683492173825637,0,2.65546614652197
2018-06-21 10:00:00,0.517,0.323863421429361,1,2.55108439240501
2018-06-21 11:00:00,0.358,0.553939811882039,0,3.61882242827303
2018-06-21 12:00:00,0.225,0.711374724028877,0,4.77691809373729
2018-06-21 13:00:00,0.167,0.4269723459722,0,5.44057117108711
2018-06-21 14:00:00,0.192,0.608181188003125,0,5.13654636164575
2018-06-21 15:00:00,0.25,0.922926506794657,0,4.52892551054034
2018-06-21 16:00:00,0.542,0.773786761603302,0,2.40074873657985
2018-06-21 17:00:00,0.642,0.168889193869135,1,1.83032817992527
2018-06-21 18:00:00,0.608,0.960109493010711,0,2.01940702659018
2018-06-21 19:00:00,0.692,0.574846490850051,1,1.55961252601555
2018-06-21 20:00:00,0.85,0.070311936537329,1,0.744559244235983
2018-06-21 21:00:00,0.858,0.398440847250187,1,0.704410639488155
2018-06-21 22:00:00,0.883,0.977138099587167,0,0.57939751217929
2018-06-21 23:00:00,0.85,0.299645534890218,1,0.744559244235983
2018-06-22 00:00:00,0.875,0.230716646471764,1,0.619332165310242
2018-06-22 01:00:00,0.817,0.284153480108295,1,0.911042403018903
2018-06-22 02:00:00,0.867,0.260309826912912,1,0.65933064441979
2018-06-22 03:00:00,0.783,0.650182251505221,1,1.08429563861825
2018-06-22 04:00:00,0.8,0.743044943707215,1,0.997427545045643
2018-06-22 05:00:00,0.708,0.265189230186814,1,1.47457775634821
2018-06-22 06:00:00,0.767,0.130263966607023,1,1.16653818329121
2018-06-22 07:00:00,0.683,0.620298916551806,1,1.60776371104077
2018-06-22 08:00:00,0.658,0.210337501425644,1,1.74281597973045
2018-06-22 09:00:00,0.5,0.310838375694133,1,2.65546614652197
2018-06-22 10:00:00,0.517,0.912978728987596,0,2.55108439240501
2018-06-22 11:00:00,0.358,0.472960086730767,0,3.61882242827303
2018-06-22 12:00:00,0.225,0.157933550071223,1,4.77691809373729
2018-06-22 13:00:00,0.167,0.515781225660256,0,5.44057117108711
2018-06-22 14:00:00,0.192,0.488710028175765,0,5.13654636164575
